"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"Input","BP","GO:0098662","inorganic cation transmembrane transport","37/397","495/13697",1.26758597721792e-07,4.08057052499401e-05,3.26458985009807e-05,"Kcnq5/Slc39a10/Dbi/Atp2b4/Rgs4/Atp1a2/Kcnj10/Slc39a12/Scn2a/Itgav/Kcnip3/Prnp/Fkbp1a/S100a1/Pde4b/Hpca/Cacna2d1/Ywhah/Snca/Atp2b1/Atp1b2/Ywhae/Cacng4/Kcnj16/Kcnj2/Slc9a3r1/Tspan13/Ptk2b/Slc1a3/Kcnv1/Slc12a2/Htr2c/COX1/ATP8/ATP6/ND4/CYTB",37
"IP","CC","GO:0099568","cytoplasmic region","33/425","392/13939",1.32271679028205e-07,1.82068075838824e-06,1.23671972342161e-06,"Sptan1/Gsn/Gad1/Rims4/Kcnab1/Unc13b/Frmpd1/Macf1/Grik3/Pclo/Ift172/Ppp1r9a/Sptbn4/Actn4/Ank1/Unc13a/Rpgrip1l/Dync2h1/Myo1e/Cep162/Bsn/Utrn/Sptbn1/Myh10/Stxbp6/Sptb/Actn1/Actn2/Myh9/Apc/Myo5b/Sptbn2/Iqsec2",33
"Input","BP","GO:0050890","cognition","26/397","281/13697",1.83349280195995e-07,5.22710589560892e-05,4.18185563701726e-05,"Dbi/Adora1/Atp1a2/Bdnf/Meis2/Gatm/Prnp/Slc7a11/Gpr88/Nptx2/Ptn/Apoe/Gabra5/Igf2/Cx3cr1/Cck/Gm2a/Neurod2/Rgs14/Fam107a/Gmfb/Nrxn1/Camk4/Egr1/Synpo/Pgrmc1",26
"Input","BP","GO:0006836","neurotransmitter transport","25/397","263/13697",1.89436920886681e-07,5.22710589560892e-05,4.18185563701726e-05,"Rgs4/Atp1a2/Kcnj10/Slc1a2/Lin7c/Nlgn1/Slc7a11/Gabra2/Cadps2/Snca/Slc6a11/Slc25a18/Slc17a6/Sv2b/Lin7a/Nrn1/Cplx2/Sv2c/Slc1a3/Ywhaz/Sept5/Nrxn1/Camk2a/Htr2c/Gpm6b",25
"IP","BP","GO:0035418","protein localization to synapse","14/425","82/13697",1.98617748611194e-07,7.82333243140761e-05,6.94581366488271e-05,"Map1a/Pclo/Reln/Cplx1/Grip2/Clstn3/Shank1/Bsn/Grip1/Kalrn/Mapk8ip3/Dlgap1/Rab27b/Iqsec2",14
"Input","CC","GO:0150034","distal axon","28/397","332/13939",2.97356754419985e-07,1.39556901525889e-05,9.21375274557775e-06,"Adora1/Arpc5/Glul/Bdnf/Kcnip3/Lamp5/Fkbp1a/Penk/Nptx2/Snca/Calm3/Gabrb3/Gpm6a/Sept7/Cck/Cobl/Rpl26/Ywhae/Cdk5r1/Calm1/Nrsn1/Cplx2/Clu/Ptk2b/Nptxr/Sept5/Calm2/Nrxn1",28
"IP","CC","GO:0098797","plasma membrane protein complex","34/425","427/13939",3.18141452726578e-07,4.25400571074396e-06,2.88958552551659e-06,"Cdh7/Atp1b1/Scn1a/Kcnab1/Kcna2/Grik3/Kcnh2/Cntnap2/Atp1a3/Shank1/Kcnc3/Grin2d/Kcnc1/Shank2/Cacna1a/Gria4/Cacna2d2/Sacm1l/Grm1/Utrn/Apc2/Kcnc2/Kcnip1/Gria1/Cltc/Kcns3/Hcn1/Cdh9/Shank3/Scn8a/Grik1/Apc/Sorbs1/Dmd",34
"Input","CC","GO:0022625","cytosolic large ribosomal subunit","11/397","55/13939",3.3783726960271e-07,1.39556901525889e-05,9.21375274557775e-06,"Rpl35/Rpl34/Rpl9/Rplp0/Rpl27a/Rplp2/Rpl13/Rplp1/Rpl14/Rpl26/Rpl37",11
"Input","BP","GO:0007611","learning or memory","24/397","253/13697",3.47240170371131e-07,8.9425918542912e-05,7.15436589620801e-05,"Dbi/Atp1a2/Bdnf/Meis2/Gatm/Prnp/Slc7a11/Gpr88/Nptx2/Ptn/Apoe/Gabra5/Igf2/Cx3cr1/Cck/Gm2a/Neurod2/Rgs14/Gmfb/Nrxn1/Camk4/Egr1/Synpo/Pgrmc1",24
"Input","CC","GO:0044309","neuron spine","20/397","186/13939",3.5152871920879e-07,1.39556901525889e-05,9.21375274557775e-06,"Adora1/Atp1a2/Slc1a2/Itpka/Nlgn1/Ppp3ca/Lpar1/Pde4b/Hpca/Grm3/Palm/Atp2b1/Cdk5r1/Kcnj2/Rgs14/Homer1/Ptk2b/Slc1a3/Synpo/Camk2a",20
"IP","CC","GO:0032589","neuron projection membrane","12/425","63/13939",3.60689790147809e-07,4.68896727192152e-06,3.18503849779644e-06,"Oprd1/Cntnap2/Kcnc3/Kcnc1/Ank1/Kcnc2/Sptbn1/Gria1/Hcn1/Robo1/Mapk8ip3/Epb41l3",12
"IP","MF","GO:0051015","actin filament binding","20/424","171/13615",3.67517552084702e-07,7.22784519099913e-05,6.12529253474503e-05,"Gsn/Ppp1r9a/Actn4/Myh14/Myo1e/Myo5a/Syne1/Utrn/Mybpc1/Myh10/Myo18a/Syne2/Sptb/Actn1/Clmn/Actn2/Dbn1/Myh9/Svil/Myo5b",20
"IP","CC","GO:0034702","ion channel complex","24/425","244/13939",4.49763586297715e-07,5.68890157803596e-06,3.86425613262901e-06,"Scn1a/Kcnab1/Kcna2/Grik3/Kcnh2/Cntnap2/Shank1/Kcnc3/Grin2d/Kcnc1/Shank2/Cacna1a/Gria4/Cacna2d2/Sacm1l/Kcnc2/Kcnip1/Gria1/Kcns3/Akap6/Hcn1/Shank3/Scn8a/Grik1",24
"IP","CC","GO:0099056","integral component of presynaptic membrane","15/425","103/13939",5.02123261409789e-07,6.18404437736266e-06,4.20058794863591e-06,"Erbb4/Scn1a/Kcna2/Oprd1/Slc6a1/Atp1a3/Kcnc3/Kcnc1/Cacna1a/Cntnap4/Gria1/Adra1a/Cdh9/Scn8a/Grik1",15
"Input","BP","GO:0010959","regulation of metal ion transport","28/397","336/13697",5.37175101498861e-07,0.000129694213568131,0.000103759611710569,"Serpine2/Dbi/Atp2b4/Adora1/Rgs4/Atp1a2/Akt3/Kcnip3/Prnp/Fkbp1a/S100a1/Pde4b/Hpca/Cacna2d1/Ywhah/Snca/Gnao1/Gnai2/Gja1/Atp1b2/Ywhae/Kcnj2/Slc9a3r1/Tspan13/Homer1/Ptk2b/Tmbim6/Camk2a",28
"Input","BP","GO:0034765","regulation of ion transmembrane transport","30/397","378/13697",5.93859957463692e-07,0.000134945942098955,0.000107961166260892,"Kcnq5/Dbi/Atp2b4/Rgs4/Atp1a2/Kcnj10/Kcnip3/Prnp/Fkbp1a/Nlgn1/S100a1/Ctss/Pde4b/Hpca/Clic4/Cacna2d1/Ywhah/Snca/Gja1/Atp1b2/Ywhae/Cacng4/Kcnj16/Kcnj2/Slc9a3r1/Tspan13/Homer1/Ptk2b/Kcnv1/Nrxn1",30
"IP","BP","GO:0048167","regulation of synaptic plasticity","21/425","193/13697",5.98618496186e-07,0.000201047782294177,0.000178496880427463,"Map1a/Rims4/Calb1/Unc13b/Slc24a2/Reln/Nos1/Vgf/Ppp1r9a/Shank1/Grin2d/Shank2/Unc13a/Kmt2a/Gria1/Nf1/Shank3/Kalrn/Grik1/Cpeb3/Iqsec2",21
"IP","BP","GO:0015812","gamma-aminobutyric acid transport","7/425","18/13697",6.23843612196317e-07,0.000201047782294177,0.000178496880427463,"Slc32a1/Sv2a/Slc6a1/Cacna1a/Nf1/Abat/Grik1",7
"Input","CC","GO:0070469","respiratory chain","13/397","84/13939",6.67324157639888e-07,2.40843355075487e-05,1.59008339954385e-05,"Ndufb9/Cox8a/ND1/ND2/COX1/COX2/COX3/ND3/ND4L/ND4/ND5/ND6/CYTB",13
"Input","BP","GO:0050808","synapse organization","31/397","401/13697",6.77543158989236e-07,0.000143324071931337,0.000114663944082294,"C1ql3/Lrrc4c/Bdnf/Itpka/Prnp/Nlgn1/Slc7a11/Bcan/Nfia/Ptn/Snca/Lrrn1/Apoe/Gpm6a/Ncan/Sept7/Zfp365/Palm/Sparc/Cdk5r1/Neurod2/Nptx1/Homer1/Ndrg2/Ywhaz/Ndrg1/Nptxr/Nrxn1/Cdh2/Synpo/Pgrmc1",31
"IP","CC","GO:0099503","secretory vesicle","33/425","422/13939",7.17879591705914e-07,8.61455510047097e-06,5.85154215101717e-06,"Scg2/Kif1a/Pam/Syt2/Gad2/Usp8/Slc32a1/Mme/Serpini1/Sv2a/Slc6a17/Stxbp3/Unc13b/Rab3b/Oprd1/Nos1/Clip2/Vgf/Gars/Rab11fip5/Vamp1/Unc13a/Myo5a/Moxd1/Gria1/Cltc/Actn1/Trip11/Crhbp/Cadps/Rab27b/Sptbn2/Sytl5",33
"Input","BP","GO:0001662","behavioral fear response","10/397","47/13697",7.42035060478058e-07,0.000143324071931337,0.000114663944082294,"Dbi/Lypd1/Bdnf/Penk/Apoe/Gabra5/Cck/Gja1/Neurod2/Htr2c",10
"Input","BP","GO:0002209","behavioral defense response","10/397","47/13697",7.42035060478058e-07,0.000143324071931337,0.000114663944082294,"Dbi/Lypd1/Bdnf/Penk/Apoe/Gabra5/Cck/Gja1/Neurod2/Htr2c",10
"Input","BP","GO:0033555","multicellular organismal response to stress","13/397","84/13697",8.10992027982777e-07,0.000148580967238842,0.000118869632222908,"Dbi/Lypd1/Bdnf/Kcnip3/Ppp3ca/Penk/Apoe/Gabra5/Cck/Gja1/Neurod2/Ednrb/Htr2c",13
"IP","BP","GO:0006887","exocytosis","28/425","321/13697",8.38367049803675e-07,0.000247667599296169,0.000219887498150262,"Syt2/Rims4/Sv2a/Stxbp3/Unc13b/Rab3b/Steap2/Pclo/Cplx1/Scrn1/Rab11fip5/Mical3/Vamp1/Unc13a/Cacna1a/Exph5/Myo5a/Myh10/Srcin1/Stxbp6/Nrxn3/Crhbp/Cadps/Adra1a/Rab27b/Myo5b/Sptbn2/Sytl5",28
"Input","BP","GO:0042773","ATP synthesis coupled electron transport","11/397","59/13697",8.46176877881056e-07,0.000148580967238842,0.000118869632222908,"Bdnf/Snca/Ndufb9/ND2/COX1/COX2/COX3/ND4L/ND4/ND5/CYTB",11
"IP","CC","GO:0043194","axon initial segment","7/425","19/13939",8.55374847106367e-07,1.00078857111445e-05,6.79797904805586e-06,"Nav1/Scn1a/Map1a/Sptbn4/Ank1/Ank3/Scn8a",7
"IP","CC","GO:0034705","potassium channel complex","13/425","81/13939",9.33953180054224e-07,1.06607338601311e-05,7.24143415600451e-06,"Kcnab1/Kcna2/Grik3/Kcnh2/Cntnap2/Kcnc3/Kcnc1/Gria4/Kcnc2/Kcnip1/Kcns3/Hcn1/Grik1",13
"IP","BP","GO:0099003","vesicle-mediated transport in synapse","23/425","233/13697",9.89518585775017e-07,0.000269834106659418,0.000239567657608688,"Syt2/Dnm3/Rims4/4932438A13Rik/Sv2a/Unc13b/Pclo/Cplx1/Iqsec1/Grip2/Vamp1/Unc13a/Cacna1a/Syne1/Grip1/Cltc/Nrxn3/Cadps/Adra1a/Itsn1/Rab27b/Myo5b/Sptbn2",23
"Input","BP","GO:0034762","regulation of transmembrane transport","33/397","451/13697",1.01092922455094e-06,0.000169792156280012,0.000135839277038057,"Kcnq5/Dbi/Atp2b4/Rgs4/Atp1a2/Kcnj10/Slc1a2/Kcnip3/Prnp/Fkbp1a/Fabp5/Car2/Nlgn1/S100a1/Ctss/Pde4b/Hpca/Clic4/Cacna2d1/Ywhah/Snca/Gja1/Atp1b2/Ywhae/Cacng4/Kcnj16/Kcnj2/Slc9a3r1/Tspan13/Homer1/Ptk2b/Kcnv1/Nrxn1",33
"Input","BP","GO:0070838","divalent metal ion transport","29/397","368/13697",1.06329176833683e-06,0.000171145670878549,0.000136922132975304,"Slc39a10/Ramp1/Dbi/Atp2b4/Rgs4/Atp1a2/Slc39a12/Itgav/Prnp/Fkbp1a/S100a1/Ppp3ca/Pde4b/Hpca/Cacna2d1/Snca/Gnao1/Gnai2/Gja1/Atp2b1/Ywhae/Cacng4/Kcnj2/Tspan13/Homer1/Ptk2b/Tmbim6/Camk2a/Htr2c",29
"Input","BP","GO:0072511","divalent inorganic cation transport","29/397","369/13697",1.12365766792811e-06,0.000173627582848252,0.000138907743706819,"Slc39a10/Ramp1/Dbi/Atp2b4/Rgs4/Atp1a2/Slc39a12/Itgav/Prnp/Fkbp1a/S100a1/Ppp3ca/Pde4b/Hpca/Cacna2d1/Snca/Gnao1/Gnai2/Gja1/Atp2b1/Ywhae/Cacng4/Kcnj2/Tspan13/Homer1/Ptk2b/Tmbim6/Camk2a/Htr2c",29
"Input","CC","GO:0043197","dendritic spine","19/397","183/13939",1.18293020470757e-06,3.91352742724088e-05,2.58376860501917e-05,"Adora1/Atp1a2/Slc1a2/Itpka/Nlgn1/Ppp3ca/Lpar1/Pde4b/Hpca/Grm3/Palm/Atp2b1/Cdk5r1/Kcnj2/Rgs14/Ptk2b/Slc1a3/Synpo/Camk2a",19
"Input","BP","GO:0098739","import across plasma membrane","13/397","87/13697",1.22570393897237e-06,0.000182111319855779,0.000145695010721573,"Slc39a10/Rgs4/Atp1a2/Kcnj10/Slc39a12/Slc1a2/Prnp/Slc7a11/Atp1b2/Kcnj16/Kcnj2/Slc1a3/Slc12a2",13
"Input","BP","GO:1904062","regulation of cation transmembrane transport","24/397","272/13697",1.29102329881797e-06,0.000184711963086438,0.000147775610344233,"Dbi/Atp2b4/Rgs4/Atp1a2/Kcnip3/Prnp/Fkbp1a/Nlgn1/S100a1/Ctss/Pde4b/Hpca/Cacna2d1/Ywhah/Snca/Atp1b2/Ywhae/Cacng4/Kcnj2/Slc9a3r1/Tspan13/Homer1/Ptk2b/Nrxn1",24
"IP","BP","GO:0001508","action potential","15/425","109/13697",1.31143223511654e-06,0.000332073376677725,0.000294825743082592,"Scn1a/Kcna2/Ank2/Kcnh2/Tac1/Myh14/Ntrk3/Ank3/Kcnc2/Kcnip1/Gria1/Hcn1/Adra1a/Scn8a/Dmd",15
"IP","CC","GO:0016459","myosin complex","10/425","48/13939",1.4475261615119e-06,1.61295772282755e-05,1.0956213052045e-05,"Limch1/Myh14/Myo16/Myo9a/Myo1e/Myo5a/Myh10/Myo18a/Myh9/Myo5b",10
"Input","CC","GO:0097060","synaptic membrane","33/397","468/13939",1.56756999173967e-06,4.72584724643467e-05,3.12007414652587e-05,"Atp2b4/Adora1/Scn2a/Lrrc4c/Slc1a2/Lin7c/Fabp5/Nlgn1/Plppr4/Camk2n1/Grm3/Cacna2d1/Gabra2/Nptx2/Cadps2/Slc6a11/Gabra5/Gabrb3/Gpm6a/Cpe/Psd3/Sept7/Palm/Atp2b1/Lin7a/Cacng4/Rgs14/Homer1/Itgb5/Nrxn1/Cdh2/Synpo/Camk2a",33
"IP","CC","GO:0001725","stress fiber","12/425","72/13939",1.62032045024485e-06,1.72343175162406e-05,1.17066214347833e-05,"Dst/Limch1/Actn4/Myh14/Mprip/Myh10/Daam1/Actn1/Flnb/Myh9/Sorbs1/Amot",12
"IP","CC","GO:0097517","contractile actin filament bundle","12/425","72/13939",1.62032045024485e-06,1.72343175162406e-05,1.17066214347833e-05,"Dst/Limch1/Actn4/Myh14/Mprip/Myh10/Daam1/Actn1/Flnb/Myh9/Sorbs1/Amot",12
"Input","BP","GO:0051930","regulation of sensory perception of pain","9/397","40/13697",1.6255776943692e-06,0.000219937858071866,0.000175957478180034,"Adora1/Kcnj10/Fabp5/Ctss/Grm3/Cck/Ednrb/Nov/Htr2c",9
"Input","BP","GO:0042596","fear response","10/397","51/13697",1.65109963346728e-06,0.000219937858071866,0.000175957478180034,"Dbi/Lypd1/Bdnf/Penk/Apoe/Gabra5/Cck/Gja1/Neurod2/Htr2c",10
"Input","CC","GO:0098803","respiratory chain complex","12/397","77/13939",1.66654562846563e-06,4.72584724643467e-05,3.12007414652587e-05,"Ndufb9/Cox8a/ND1/ND2/COX1/COX2/COX3/ND3/ND4L/ND4/ND5/CYTB",12
"IP","BP","GO:0051588","regulation of neurotransmitter transport","18/425","157/13697",1.79806286388693e-06,0.000424942190165277,0.000377277751791011,"Syt2/Rims4/Sv2a/Unc13b/Rab3b/Cplx1/Nos1/Ppp1r9a/Slc6a1/Vamp1/Kcnc3/Unc13a/Cacna1a/Nf1/Nrxn3/Adra1a/Abat/Grik1",18
"IP","CC","GO:0005911","cell-cell junction","30/425","379/13939",1.81475755366169e-06,1.88429198380157e-05,1.27992842804335e-05,"Dst/Cdh7/Atp1b1/Sptan1/Scn1a/Ash1l/Sv2a/Ank2/Mpdz/Adcyap1r1/Oxtr/Sptbn4/Actn4/Tjp1/Rpgrip1l/Myo1e/Ank3/Akap6/Actn1/Dbn1/Lmo7/Cdh9/Myh9/Pacsin2/Ptprm/Epb41l3/Apc/Sorbs1/Arhgef6/Amot",30
"IP","CC","GO:0030864","cortical actin cytoskeleton","12/425","73/13939",1.88637925666201e-06,1.88429198380157e-05,1.27992842804335e-05,"Sptan1/Gsn/Ppp1r9a/Sptbn4/Myo1e/Utrn/Sptbn1/Sptb/Actn1/Actn2/Myh9/Sptbn2",12
"IP","CC","GO:0098871","postsynaptic actin cytoskeleton","6/425","14/13939",1.89234451364687e-06,1.88429198380157e-05,1.27992842804335e-05,"Ppp1r9a/Myo5a/Myh10/Dbn1/Itsn1/Myo5b",6
"IP","BP","GO:0060291","long-term synaptic potentiation","13/425","85/13697",1.99403083911744e-06,0.00043239812362873,0.000383897376482786,"Calb1/Slc24a2/Reln/Nos1/Ppp1r9a/Shank1/Grin2d/Shank2/Unc13a/Nf1/Shank3/Kalrn/Cpeb3",13
"Input","BP","GO:0051931","regulation of sensory perception","9/397","41/13697",2.02999226493542e-06,0.000261395337314851,0.000209124817187733,"Adora1/Kcnj10/Fabp5/Ctss/Grm3/Cck/Ednrb/Nov/Htr2c",9
"IP","BP","GO:2001257","regulation of cation channel activity","17/425","143/13697",2.10395980397897e-06,0.00043239812362873,0.000383897376482786,"Kcnab1/Ank2/Reln/Ppargc1a/Shank1/Kcnc1/Shank2/Cacna1a/Myo5a/Ank3/Kcnc2/Akap6/Actn2/Crhbp/Hcn1/Shank3/Dmd",17
"IP","CC","GO:0098889","intrinsic component of presynaptic membrane","15/425","115/13939",2.11091030666277e-06,2.0581375489962e-05,1.39801515923718e-05,"Erbb4/Scn1a/Kcna2/Oprd1/Slc6a1/Atp1a3/Kcnc3/Kcnc1/Cacna1a/Cntnap4/Gria1/Adra1a/Cdh9/Scn8a/Grik1",15
"Input","BP","GO:0050807","regulation of synapse organization","22/397","242/13697",2.19415537139815e-06,0.000273420070958421,0.000218744997297962,"C1ql3/Bdnf/Itpka/Prnp/Nlgn1/Slc7a11/Ptn/Snca/Lrrn1/Apoe/Gpm6a/Ncan/Sparc/Cdk5r1/Neurod2/Nptx1/Homer1/Ywhaz/Nptxr/Nrxn1/Cdh2/Pgrmc1",22
"IP","MF","GO:0015079","potassium ion transmembrane transporter activity","16/424","128/13615",2.25577136639334e-06,0.000223535833504797,0.000189437147037964,"Atp1b1/Kcnab1/Kcna2/Slc24a2/Grik3/Kcnh2/Kcnk3/Atp1a3/Kcnc3/Kcnc1/Kcnc2/Kcnip1/Kcnab3/Kcns3/Hcn1/Grik1",16
"IP","MF","GO:0005244","voltage-gated ion channel activity","18/424","159/13615",2.27324576445556e-06,0.000223535833504797,0.000189437147037964,"Scn1a/Kcnab1/Kcna2/Kcnh2/Kcnk3/Kcnc3/Grin2d/Kcnc1/Cacna1a/Cacna2d2/Kcnc2/Kcnip1/Kcnab3/Kcns3/Hcn1/Scn8a/Grik1/Clcn5",18
"IP","MF","GO:0022832","voltage-gated channel activity","18/424","159/13615",2.27324576445556e-06,0.000223535833504797,0.000189437147037964,"Scn1a/Kcnab1/Kcna2/Kcnh2/Kcnk3/Kcnc3/Grin2d/Kcnc1/Cacna1a/Cacna2d2/Kcnc2/Kcnip1/Kcnab3/Kcns3/Hcn1/Scn8a/Grik1/Clcn5",18
"IP","BP","GO:0050890","cognition","25/425","281/13697",2.29361470706425e-06,0.00043239812362873,0.000383897376482786,"Map1a/Kcnab1/Pde5a/Calb1/Slc24a2/Reln/Tac1/Cntnap2/Chl1/Oxtr/Slc6a1/Atp1a3/Kmt2b/Shank1/Shank2/Ndrg4/Kmt2a/Gria1/Nf1/Nipbl/Shank3/Zfp385a/Kalrn/Rcan2/Cpeb3",25
"IP","BP","GO:0007613","memory","16/425","129/13697",2.39008360384858e-06,0.00043239812362873,0.000383897376482786,"Map1a/Pde5a/Calb1/Slc24a2/Reln/Tac1/Oxtr/Atp1a3/Kmt2b/Shank1/Shank2/Gria1/Shank3/Kalrn/Rcan2/Cpeb3",16
"IP","BP","GO:0034765","regulation of ion transmembrane transport","30/425","378/13697",2.43948165657958e-06,0.00043239812362873,0.000383897376482786,"Atp1b1/Scn1a/Kcnab1/Kcna2/Ank2/Reln/Kcnh2/Ppargc1a/Nos1/Shank1/Kcnc3/Kcnc1/Cemip/Shank2/Cacna1a/Ubash3b/Myo5a/Cacna2d2/Ank3/Kcnc2/Kcnip1/Kcnab3/Kcns3/Akap6/Actn2/Crhbp/Hcn1/Shank3/Scn8a/Dmd",30
"IP","BP","GO:0099504","synaptic vesicle cycle","21/425","212/13697",2.77497509669855e-06,0.000468442224656969,0.000415898523264595,"Syt2/Dnm3/Slc32a1/Rims4/4932438A13Rik/Sv2a/Unc13b/Rab3b/Pclo/Cplx1/Vamp1/Unc13a/Cacna1a/Bsn/Cltc/Nrxn3/Cadps/Adra1a/Itsn1/Rab27b/Sptbn2",21
"Input","BP","GO:0006816","calcium ion transport","26/397","324/13697",2.78263766704267e-06,0.000335916540868307,0.0002687442167907,"Ramp1/Dbi/Atp2b4/Rgs4/Atp1a2/Itgav/Prnp/Fkbp1a/S100a1/Ppp3ca/Pde4b/Hpca/Cacna2d1/Snca/Gnao1/Gnai2/Gja1/Atp2b1/Ywhae/Cacng4/Tspan13/Homer1/Ptk2b/Tmbim6/Camk2a/Htr2c",26
"Input","BP","GO:0050803","regulation of synapse structure or activity","22/397","248/13697",3.28569474541316e-06,0.000384625418228213,0.000307712911404563,"C1ql3/Bdnf/Itpka/Prnp/Nlgn1/Slc7a11/Ptn/Snca/Lrrn1/Apoe/Gpm6a/Ncan/Sparc/Cdk5r1/Neurod2/Nptx1/Homer1/Ywhaz/Nptxr/Nrxn1/Cdh2/Pgrmc1",22
"Input","BP","GO:0048167","regulation of synaptic plasticity","19/397","193/13697",3.39307140881094e-06,0.000385512789771666,0.000308422837655384,"Serpine2/Dbi/Adora1/Kcnj10/Bdnf/Itpka/Prnp/Nlgn1/Snca/Apoe/Cx3cr1/Neurod2/Cplx2/Rgs14/Fam107a/Ptk2b/Egr1/Synpo/Camk2a",19
"Input","BP","GO:0050806","positive regulation of synaptic transmission","18/397","176/13697",3.57676106770892e-06,0.000394772228701701,0.000315830691572733,"Serpine2/Dbi/Adora1/Glul/Rgs4/Prnp/Car2/Nlgn1/Snca/Apoe/Cx3cr1/Cacng4/Rgs14/Fam107a/Ptk2b/Slc1a3/Nrxn1/Htr2c",18
"IP","CC","GO:0031594","neuromuscular junction","13/425","91/13939",3.61773086358942e-06,3.45530213093846e-05,2.3470563282578e-05,"Syt2/Sv2a/Unc13b/Pclo/Ppp1r9a/Vamp1/Kcnc3/Unc13a/Utrn/Ank3/Gria1/Myh10/Myh9",13
"IP","CC","GO:0014704","intercalated disc","10/425","53/13939",3.76565224752994e-06,3.52465050368802e-05,2.39416206053482e-05,"Dst/Atp1b1/Sptan1/Scn1a/Ank2/Sptbn4/Tjp1/Ank3/Akap6/Actn1",10
"IP","BP","GO:1902904","negative regulation of supramolecular fiber organization","16/425","134/13697",3.95765042133141e-06,0.000627011179669249,0.000556681293804782,"Sptan1/Gsn/Ttbk2/Map1a/Slit2/Ppp1r9a/Eml2/Shank1/Apc2/Inpp5j/Sptbn1/Sptb/Dbn1/Map1b/Shank3/Apc",16
"IP","BP","GO:0007611","learning or memory","23/425","253/13697",4.06805560857341e-06,0.000627011179669249,0.000556681293804782,"Map1a/Kcnab1/Pde5a/Calb1/Slc24a2/Reln/Tac1/Cntnap2/Oxtr/Slc6a1/Atp1a3/Kmt2b/Shank1/Shank2/Ndrg4/Kmt2a/Gria1/Nf1/Shank3/Zfp385a/Kalrn/Rcan2/Cpeb3",23
"IP","BP","GO:0034762","regulation of transmembrane transport","33/425","451/13697",4.47420953181935e-06,0.000660878032929149,0.00058674940790087,"Erbb4/Atp1b1/Scn1a/Kcnab1/Kcna2/Stxbp3/Ank2/Reln/Kcnh2/Ppargc1a/Nos1/Shank1/Kcnc3/Kcnc1/Cemip/Shank2/Cacna1a/Ubash3b/Myo5a/Cacna2d2/Ank3/Kcnc2/Kcnip1/Kcnab3/Kcns3/Akap6/Actn2/Crhbp/Hcn1/Shank3/Scn8a/Sorbs1/Dmd",33
"Input","MF","GO:0019911","structural constituent of myelin sheath","5/396","10/13615",4.53469169535636e-06,0.000942866850207189,0.000743472815572836,"Mal/Mobp/Mal2/Mbp/Plp1",5
"IP","CC","GO:0099699","integral component of synaptic membrane","20/425","205/13939",4.66469434439741e-06,4.28054304544703e-05,2.90761133541387e-05,"Erbb4/Scn1a/Kcna2/Oprd1/Slc6a1/Clstn3/Atp1a3/Kcnc3/Grin2d/Kcnc1/Ntrk3/Cacna1a/Cntnap4/Gria4/Grm1/Gria1/Adra1a/Cdh9/Scn8a/Grik1",20
"Input","BP","GO:0048708","astrocyte differentiation","11/397","70/13697",4.91497841373416e-06,0.000527404489229308,0.00042194083692174,"Serpine2/Gpr37l1/Tspan2/Pou3f2/Plpp3/Fgfr3/Nfix/Sox9/Id2/Sox8/Plp1",11
"IP","MF","GO:0015077","monovalent inorganic cation transmembrane transporter activity","24/424","274/13615",5.09205038714358e-06,0.000429187104059244,0.00036371788479597,"Atp1b1/Scn1a/Slc32a1/Kcnab1/Kcna2/Slc6a17/Slc24a2/Grik3/Kcnh2/Kcnk3/Slc6a1/Atp1a3/Kcnc3/Kcnc1/Kcnc2/Kcnip1/Kcnab3/Kcns3/Hcn1/Slc4a8/Scn8a/Grik1/Atp5a1/Clcn5",24
"Input","CC","GO:0015935","small ribosomal subunit","11/397","72/13939",5.52691230316251e-06,0.000146278945623701,9.65755202447343e-05,"Rps3a1/Rps6/Rps8/Rps17/Rpsa/Rps15/Rps7/Rps23/Rps24/Rps2/Rps4x",11
"IP","BP","GO:0032228","regulation of synaptic transmission, GABAergic","8/425","33/13697",5.64622402523675e-06,0.000800634566778572,0.000710829887808754,"Erbb4/Tac1/Oxtr/Slc6a1/Cntnap4/Nf1/Adra1a/Grik1",8
"Input","BP","GO:0007045","cell-substrate adherens junction assembly","11/397","71/13697",5.66693742765938e-06,0.000576088928501268,0.000460889980266148,"Itgav/Ptprj/Sdc4/S100a10/Wnt4/Smad3/Fam107a/Ptk2b/Enpp2/Apod/Gpm6b",11
"Input","BP","GO:0048041","focal adhesion assembly","11/397","71/13697",5.66693742765938e-06,0.000576088928501268,0.000460889980266148,"Itgav/Ptprj/Sdc4/S100a10/Wnt4/Smad3/Fam107a/Ptk2b/Enpp2/Apod/Gpm6b",11
"IP","CC","GO:0032432","actin filament bundle","12/425","81/13939",5.82191246305092e-06,5.14085855227893e-05,3.49199118935726e-05,"Dst/Limch1/Actn4/Myh14/Mprip/Myh10/Daam1/Actn1/Flnb/Myh9/Sorbs1/Amot",12
"IP","CC","GO:0048786","presynaptic active zone","12/425","81/13939",5.82191246305092e-06,5.14085855227893e-05,3.49199118935726e-05,"Gad1/Slc32a1/Rims4/Sv2a/Unc13b/Pclo/Shank2/Unc13a/Cacna1a/Bsn/Scn8a/Iqsec2",12
