"ONTOLOGY"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalues"	"rank"	"leading_edge"	"core_enrichment"
"BP"	"GO:0098742"	"cell-cell adhesion via plasma-membrane adhesion molecules"	174	-0.370898505647772	-1.78153620543376	6.09186532916379e-05	0.00226807574378053	0.00178040406412461	2821	c("tags=36%", "list=19%", "signal=30%")	"Pcdhb14;Acvr1;Cldn2;Cdh13;Epcam;Pcdhb8;Dscaml1;Unc5d;Pcdh17;Cdh7;Amigo1;Pcdha7;Cntn5;Ptpn23;Il1rap;Epha3;Mdga2;Pcdhb16;Wnk1;Cdh24;Kifap3;Tenm4;Grid2;Ntng1;Cadm3;Flrt3;Cdh8;Lrrc4;Alcam;Cldn1;Cdh2;Myadm;Cd164;Pcdhga12;Lrfn5;Adgrl3;Map2k5;Cdh10;Nrcam;Nlgn1;Prtg;Dsc3;Gpc4;Dsg2;Cntn6;Ptprd;Nrxn1;Il1rapl1;Pcdh1;Efna5;Tenm1;Robo1;Slitrk1;Tenm2;Clstn2;Slitrk3;Ptprt;L1cam;Lgals1;Celsr2;Sdk2;Pcdh19"
"BP"	"GO:0051965"	"positive regulation of synapse assembly"	71	-0.485723515041658	-2.01217141860546	6.09545482252067e-05	0.00226807574378053	0.00178040406412461	2217	c("tags=44%", "list=15%", "signal=37%")	"Adnp;Amigo1;Stau2;Dlg5;Il1rap;Nlgn2;Prkca;Grid2;Slitrk4;Flrt3;Lrrn3;Slitrk5;Adgrl3;Nlgn1;Flrt2;Lrrtm2;Ptprd;Nrxn1;Il1rapl1;Efna5;Nlgn3;Lrrn1;Slitrk1;Clstn2;Mecp2;Slitrk3;Tpbg;Lrrtm4;Adgrb3;Ntrk3"
"BP"	"GO:0000209"	"protein polyubiquitination"	173	-0.370431370640512	-1.77776738645877	6.0960741282614e-05	0.00226807574378053	0.00178040406412461	3580	c("tags=38%", "list=24%", "signal=29%")	"Shprh;Traf6;Axin1;Smurf2;Zfp91;Rnf144b;Ube2d2a;Dysf;Ube2g1;Ube3c;Ube2a;Arel1;Fbxw11;Klhl3;Dzip3;Trim38;March5;Trim44;Hace1;Anapc10;Anapc1;Birc2;Ube2g2;Ube2v2;Ube2w;Rnf146;Cbfb;Hecw1;Ube2d3;Ube4b;Rnf5;Itch;Ube2q2;Huwe1;Hectd1;Cdc16;March1;Xiap;Ube2e3;Trim2;Ube3a;Ube2cbp;Ttc3;G2e3;Tnks;Trim71;Syvn1;Ube4a;Peli1;Hecw2;Rnf19a;Trip12;Tnks2;Rnf217;Arih1;March6;Rc3h2;Ube2b;Nedd4l;Ube2k;Nedd4;Rc3h1;Cbl;Rnf165;Rnf152"
"BP"	"GO:0007611"	"learning or memory"	251	-0.32971559837262	-1.65973504770517	6.09756097560976e-05	0.00226807574378053	0.00178040406412461	2207	c("tags=28%", "list=15%", "signal=24%")	"Gmfb;Adnp;Klk8;Ddhd2;Meis2;Vip;Crtc1;Syngap1;Abl2;Bace1;Kras;Slc7a11;Plk2;Ntsr1;Chd8;Uba6;Dyx1c1;Dbi;Prkca;Pja2;Pafah1b1;Creb1;Tnr;Gria1;Slc8a2;Trpm7;Fgf13;Camk4;Eif4ebp2;Reln;Oprk1;Cpeb3;Ncam1;Mef2c;Tbr1;Braf;Atp8a1;Prnp;Map1a;Htt;Cacna1c;Atxn1;Nrxn1;Tac1;Abi2;Nf1;Synj1;Pias1;Nlgn3;Grin2a;Cntn2;Mecp2;Aff2;Dgki;Atp1a3;Neto1;Calb1;Gabra5;Kmt2a;Tmod2;Adgrb3;Foxp2;Shisa7;Grm5;Syt4;Cntnap2;Pak7;Cacna1e;Grin2b"
"MF"	"GO:0003729"	"mRNA binding"	220	-0.342096538147415	-1.69440041160765	6.09867658718058e-05	0.00226807574378053	0.00178040406412461	2055	c("tags=24%", "list=14%", "signal=21%")	"Nanos2;Gemin5;Nup98;Hnrnpc;Noct;Hnrnpa0;Rbm4;G3bp2;Pabpc5;Tpr;Cstf3;Eif4g2;BC005561;Hnrnpll;Pum1;Fmr1;Cpeb4;Eif4g3;Srsf3;Dhx33;Cpeb1;Luc7l2;Ddx5;Hnrnpu;Nova1;Rbfox2;Thoc2;Cpeb3;Rbm26;Hnrnpd;Nudt21;Ptbp2;Purb;Tra2b;Ireb2;Cpsf6;Pcf11;Rc3h2;Edc3;Pum2;Elavl1;Celf5;Rc3h1;Ago2;Mecp2;Dhx9;Srrm4;Celf2;Celf1;Hnrnpa3;Cpeb2"
"BP"	"GO:0098693"	"regulation of synaptic vesicle cycle"	141	-0.386374164266295	-1.80094318163454	6.09979260705136e-05	0.00226807574378053	0.00178040406412461	1921	c("tags=28%", "list=13%", "signal=25%")	"Nrxn3;Dnm1l;Nlgn2;Grm8;Rab5a;Prkca;Camk2a;Fmr1;Bsn;Fbxl20;Prepl;Rab3b;Ppp3cb;Stxbp5l;Cdh2;P2ry1;Snap91;Braf;Fgf14;Nlgn1;Pls3;Stxbp5;Nrxn1;Synj1;Vamp2;Nlgn3;Gsk3b;Adra2a;Grin3a;Dgki;Dnm3;Prkce;Syn1;Glra3;Syt1;Syt4;Htr1a;Prkcg;Chrna4"
"CC"	"GO:0008328"	"ionotropic glutamate receptor complex"	54	-0.51920349998693	-2.03695663940368	6.10463341676332e-05	0.00226807574378053	0.00178040406412461	1574	c("tags=35%", "list=11%", "signal=32%")	"Grid2;Gria1;Grik2;Shisa6;Dlg2;Nlgn1;Abhd6;Gria2;Vwc2l;Gria3;Grin2a;Grin3a;Shisa9;Lrrc7;Lrrtm4;Shisa7;Grik3;Grin2b"
"BP"	"GO:1903311"	"regulation of mRNA metabolic process"	212	-0.350953219718255	-1.72978584936369	6.10624872786485e-05	0.00226807574378053	0.00178040406412461	2899	c("tags=33%", "list=20%", "signal=27%")	"Fastkd3;Syncrip;Cpsf7;Srsf6;Ddx17;Sltm;Hspa8;Fxr1;Hnrnpk;Rbm5;Cnot7;Dhx36;Ythdf2;Snw1;Jmjd6;Nanos2;Tia1;Nup98;Hnrnpc;Supt6;Noct;Hnrnpa0;Rbm4;Tob1;Srsf7;Pum1;Fmr1;Mbnl2;Srsf3;Ccnt1;Cnot1;Nanos1;Son;Ythdf3;Cpeb1;Srpk2;Khdrbs2;Ddx5;Hnrnpu;Srsf10;Apex1;Srek1;Tnrc6a;Nova1;Trim71;Rbfox2;Mettl16;Papola;Cpeb3;Hnrnpd;Nudt21;Tra2b;Cpsf6;Pum2;Cdc73;Bag4;Cnot6l;Tnrc6b;Elavl1;Celf5;Rc3h1;Mbnl1;Khdrbs1;Ago2;Dyrk1a;Dhx9;Srrm4;Celf2;Celf1"
"CC"	"GO:0010494"	"cytoplasmic stress granule"	52	-0.531514503653378	-2.06813343909181	6.10711886489017e-05	0.00226807574378053	0.00178040406412461	2618	c("tags=52%", "list=18%", "signal=43%")	"Hnrnpk;Larp4;Kpnb1;Larp4b;Dhx36;Nufip2;Stau2;Tia1;Prkaa2;Caprin1;Rbm4;Rptor;Pabpc5;Pum1;Fmr1;Ogfod1;Stau1;Tial1;Dyrk3;Atxn2;Lsm14a;Pum2;Elavl1;Rc3h1;Mbnl1;Ddx6"
"MF"	"GO:0022824"	"transmitter-gated ion channel activity"	45	-0.553129226645826	-2.08711946367975	6.10736752101952e-05	0.00226807574378053	0.00178040406412461	2574	c("tags=49%", "list=18%", "signal=40%")	"Chrna5;Gabra3;Ptk2b;Gabrb2;Glrb;Gria4;Grid2;Grid1;Gria1;Grik2;Gria2;Gria3;Gabrb3;Gabrb1;Grin2a;Grin3a;Gabra5;Glra3;Grik3;Grin2b;Chrna4"
"MF"	"GO:0022835"	"transmitter-gated channel activity"	45	-0.553129226645826	-2.08711946367975	6.10736752101952e-05	0.00226807574378053	0.00178040406412461	2574	c("tags=49%", "list=18%", "signal=40%")	"Chrna5;Gabra3;Ptk2b;Gabrb2;Glrb;Gria4;Grid2;Grid1;Gria1;Grik2;Gria2;Gria3;Gabrb3;Gabrb1;Grin2a;Grin3a;Gabra5;Glra3;Grik3;Grin2b;Chrna4"
"BP"	"GO:0048511"	"rhythmic process"	221	-0.344630413735429	-1.70753346422889	6.10885988311715e-05	0.00226807574378053	0.00178040406412461	2301	c("tags=31%", "list=16%", "signal=26%")	"Cartpt;Mapk8;Egr1;Cyp7b1;Klf10;Rora;Ass1;Ncor1;Gdf9;Phlpp1;Bhlhe40;Crtc1;Ppara;Fbxl3;Ptgds;Schip1;Gfpt1;Noct;Prkaa2;Kdm5b;Rbm4;Per1;Kdm5a;Foxo3;Gpr176;Clock;Nrip1;Creb1;Setx;Oprl1;Ddx5;Rorb;Fzd4;Ube3a;Ppp1cb;Mat2a;Hnrnpu;Bhlhe41;Npy2r;Hnrnpd;Ncoa2;Nlgn1;Nr1d2;Sfpq;Kcnma1;Sirt1;Pgr;Prkdc;Gsk3b;Grin2a;Kcna2;Grin3a;Ogt;Tef;Dyrk1a;Crebbp;Ptger3;Ppargc1a;Dhx9;Ep300;Kmt2a;Nr1d1;Hlf;Igf1r;Ntrk3;Prkcg;Grin2b"
"BP"	"GO:0070085"	"glycosylation"	163	-0.376440600435104	-1.79052087277271	6.11745513866232e-05	0.00226807574378053	0.00178040406412461	3116	c("tags=32%", "list=21%", "signal=25%")	"Mgat4a;Ext1;Pigb;Fut8;Fut11;Alg2;Cog6;Krtcap2;B3gnt5;Tmem165;Ube2g2;Alg8;Uggt2;Extl1;Tet1;Gfpt1;Uggt1;Srd5a3;Npc1;C1galt1c1;B3galnt2;Fktn;B3galnt1;St6galnac5;Stt3a;Alg6;Cds2;Tusc3;Derl3;St6gal2;Alg11;Tmem258;Slc4a10;Tet2;Syvn1;St8sia3;Acer2;Alg10b;St6galnac3;St8sia2;Mgea5;C1galt1;Arfgef1;Fut9;Ogt;Dpy19l3;St8sia1;Galnt16;Galnt13;St3gal1;B3galt1"
"BP"	"GO:0007623"	"circadian rhythm"	160	-0.378504254846603	-1.7954026533366	6.12619971411068e-05	0.00226807574378053	0.00178040406412461	2678	c("tags=34%", "list=18%", "signal=28%")	"Cartpt;Mapk8;Cyp7b1;Klf10;Rora;Ass1;Ncor1;Phlpp1;Bhlhe40;Crtc1;Ppara;Fbxl3;Ptgds;Gfpt1;Noct;Prkaa2;Kdm5b;Rbm4;Per1;Kdm5a;Gpr176;Clock;Nrip1;Creb1;Setx;Oprl1;Ddx5;Rorb;Ube3a;Ppp1cb;Mat2a;Hnrnpu;Bhlhe41;Npy2r;Hnrnpd;Ncoa2;Nlgn1;Nr1d2;Sfpq;Kcnma1;Sirt1;Prkdc;Gsk3b;Kcna2;Ogt;Dyrk1a;Ptger3;Ppargc1a;Dhx9;Ep300;Kmt2a;Nr1d1;Ntrk3;Prkcg"
"MF"	"GO:0050431"	"transforming growth factor beta binding"	21	0.679523801765163	2.12263879198768	7.89998617502419e-05	0.0028058706746626	0.00220256469224017	1339	c("tags=43%", "list=9%", "signal=39%")	"Cd109;Ltbp1;Lrrc32;Acvrl1;Hyal2;Eng;Wfikkn2;Tgfbr2;Cd36"
"BP"	"GO:2000181"	"negative regulation of blood vessel morphogenesis"	98	0.42910517125348	1.87743201102427	7.90123456790123e-05	0.0028058706746626	0.00220256469224017	2134	c("tags=34%", "list=15%", "signal=29%")	"Tnmd;Creb3l1;Serpine1;Ptn;Serpinf1;Emilin1;E2f2;Adamts1;Ecscr;Pik3r2;Xdh;Vash1;Tie1;Epn1;Rgcc;Stab1;Ngp;Dab2ip;Sparc;Spry2;Sema3e;Col4a2;Cd36;Tek;Hdac5;Adgrb2;Pgk1;Klf2;Tgfb2;Pf4;Efna3;Ctnnb1;Sars"
"BP"	"GO:1901343"	"negative regulation of vasculature development"	108	0.416976429534411	1.85432660789723	7.90826413602214e-05	0.0028058706746626	0.00220256469224017	2134	c("tags=32%", "list=15%", "signal=28%")	"Tnmd;Creb3l1;Serpine1;Ptn;Serpinf1;Emilin1;E2f2;Adamts1;Pdgfb;Ecscr;Pik3r2;Xdh;Vash1;Tie1;Epn1;Rgcc;Stab1;Ngp;Dab2ip;Sparc;Fgf9;Spry2;Sema3e;Col4a2;Cd36;Tek;Hdac5;Adgrb2;Pgk1;Klf2;Tgfb2;Pf4;Efna3;Ctnnb1;Sars"
"CC"	"GO:0098878"	"neurotransmitter receptor complex"	55	-0.513924731813019	-2.02427250510609	8.13057706770738e-05	0.0028058706746626	0.00220256469224017	1574	c("tags=35%", "list=11%", "signal=31%")	"Grid2;Gria1;Grik2;Shisa6;Dlg2;Nlgn1;Abhd6;Gria2;Vwc2l;Gria3;Grin2a;Grin3a;Shisa9;Lrrc7;Lrrtm4;Shisa7;Grik3;Grin2b"
"MF"	"GO:0005261"	"cation channel activity"	246	-0.330557887328064	-1.65973533026074	8.13487624819507e-05	0.0028058706746626	0.00220256469224017	2647	c("tags=27%", "list=18%", "signal=22%")	"Cacng3;P2rx5;Trpa1;Tmem63c;Chrna5;Trpm6;Slc24a2;Trpv6;Cacng5;Scnn1a;Kcnk9;Scn9a;Kcna3;Ptk2b;Kcna4;Scn3a;Kcnmb2;Pex5l;Kcnc1;Gria4;Kcnq3;Gria1;Kcnq2;Trpm7;Trpc1;Trpc6;Itpr1;Trpc5;Grik2;Kcnc2;Jph1;Trpc4;Pkd1;Kcnj6;Nalcn;Cacna1b;Gria2;Cacna1c;Kcnip4;Kcnma1;Kcnh7;Gria3;Il1rapl1;Kcnj3;Cacna1d;Kcnb2;Kcnd1;Kcnd3;Cacna2d1;Grin2a;Scn8a;Kcna2;Grin3a;Gpm6a;Kcnj5;Ryr3;Scn2a;Cacnb2;Ryr2;Scn3b;Grik3;Slc24a4;Cacna1e;Grin2b;Chrna4"
"BP"	"GO:0071826"	"ribonucleoprotein complex subunit organization"	216	-0.342649238807163	-1.69249639203115	8.14680543391922e-05	0.0028058706746626	0.00220256469224017	2123	c("tags=24%", "list=14%", "signal=20%")	"Snrnp200;Ago3;Bicd1;Gemin5;Rsl24d1;Noct;Prkaa2;Adar;G3bp2;Prpf39;Eif2s3y;Ptges3;Rps19;Setx;Cnot1;Prpf8;Rps25;Ogfod1;Rpl38;Srpk2;Luc7l2;Rps27;Rps23;Srsf10;Rps28;Dyrk3;Pan3;Znhit6;Atxn2;Mdn1;Nudt21;Lsm14a;Ptbp2;Polr2d;Znhit3;Cpsf6;Cnot6;Edc3;Pum2;Cdc73;Cnot6l;Celf5;Rc3h1;Mbnl1;Ago2;Dync1h1;Dhx9;Ddx6;Celf2;Celf1"
"BP"	"GO:1900449"	"regulation of glutamate receptor signaling pathway"	50	-0.519555272575033	-2.0041816505362	8.15012530817661e-05	0.0028058706746626	0.00220256469224017	947	c("tags=32%", "list=6%", "signal=30%")	"Dapk1;Shisa6;Mef2c;Prnp;Nlgn1;Rasgrf1;Nrxn1;Nlgn3;Rasgrf2;Shisa9;Frrs1l;Ppargc1a;Neto1;Shisa7;Gsg1l"
"BP"	"GO:1901016"	"regulation of potassium ion transmembrane transporter activity"	50	-0.52166226040186	-2.01230934466873	8.15012530817661e-05	0.0028058706746626	0.00220256469224017	1695	c("tags=30%", "list=12%", "signal=27%")	"Klhl24;Kcnc1;Ank2;Atp1b2;Kcnc2;Akap7;Snx27;Akap6;Nedd4l;Vamp2;Cacna1d;Neto1;Ank3;Fhl1"
"BP"	"GO:0022618"	"ribonucleoprotein complex assembly"	203	-0.35377357834493	-1.73368646001844	8.15294932941992e-05	0.0028058706746626	0.00220256469224017	2123	c("tags=25%", "list=14%", "signal=21%")	"Snrnp200;Ago3;Bicd1;Gemin5;Rsl24d1;Noct;Prkaa2;Adar;G3bp2;Prpf39;Eif2s3y;Ptges3;Rps19;Setx;Cnot1;Prpf8;Rps25;Ogfod1;Rpl38;Srpk2;Luc7l2;Rps27;Rps23;Srsf10;Rps28;Pan3;Znhit6;Atxn2;Mdn1;Nudt21;Lsm14a;Ptbp2;Polr2d;Znhit3;Cpsf6;Cnot6;Edc3;Pum2;Cdc73;Cnot6l;Celf5;Rc3h1;Mbnl1;Ago2;Dync1h1;Dhx9;Ddx6;Celf2;Celf1"
"MF"	"GO:0046873"	"metal ion transmembrane transporter activity"	333	-0.307250581683781	-1.59538556847224	8.20075446941119e-05	0.0028058706746626	0.00220256469224017	2653	c("tags=26%", "list=18%", "signal=22%")	"Kcnn2;Cacng3;Atp7a;Slc12a6;Trpa1;Slc1a6;Trpm6;Slc24a2;Trpv6;Cacng5;Slc39a14;Scnn1a;Kcnk9;Slc22a1;Scn9a;Kcna3;Kcna4;Slc9a1;Slc12a2;Scn3a;Atp2b1;Atp2b3;Kcnmb2;Kcnc1;Atp1b2;Slc9a7;Slc39a9;Kcnq3;Kcnq2;Slc8a2;Slc22a3;Trpm7;Slc6a5;Trpc1;Tusc3;Trpc6;Itpr1;Trpc5;Grik2;Kcnc2;Slc39a6;Slc30a4;Slc4a10;Jph1;Slc6a7;Trpc4;Pkd1;Kcnj6;Slc4a7;Slc9a4;Nalcn;Cacna1b;Gria2;Cacna1c;Kcnip4;Kcnma1;Kcnh7;Slc9a6;Il1rapl1;Kcnj3;Cacna1d;Kcnb2;Kcnd1;Kcnd3;Cacna2d1;Grin2a;Slc6a15;Scn8a;Kcna2;Grin3a;Atp1a3;Slc39a10;Gpm6a;Kcnj5;Ryr3;Scn2a;Cacnb2;Ryr2;Scn3b;Grik3;Slc4a8;Slc24a4;Cacna1e;Atp2b4;Grin2b"
"MF"	"GO:0003712"	"transcription coregulator activity"	401	-0.298151400150761	-1.57737865217172	8.20563316716926e-05	0.0028058706746626	0.00220256469224017	2394	c("tags=25%", "list=16%", "signal=22%")	"Cnot7;Sp4;Med1;Smad3;Snw1;Ncor1;Birc2;Trip4;Zcchc12;Mier1;Tfdp2;Bhlhe40;Meis2;Cbfb;Med21;Jmjd6;Ppara;Nup98;Kdm5b;Nrg1;Tle1;Tob1;Kdm5a;Hipk3;Mms19;Rybp;Hes1;Smad4;C1d;Nrip1;Kat6a;Mysm1;Skil;Scai;Dcaf6;Sfmbt1;Myt1l;Tada2b;Mef2a;Med6;Bcl11a;Nrbf2;Hipk1;Ddx5;Zfp281;Cbfa2t3;Zhx3;Med13;Med12l;Lpin2;Ube3a;Hcfc1;Hnrnpu;Apex1;Ncor2;Bhlhe41;Nsd3;Rbfox2;Arid5b;Tbx18;Mak;Aebp2;Ncoa2;Sertad2;Fhl5;Sub1;Nr1d2;Med13l;Tcf4;Jmy;Ldb2;Pias1;Sirt1;Smarca2;Tbl1xr1;Atn1;Ifi204;Asxl1;Bcl9;Kmt2c;Zfp451;Ncoa1;Crebbp;Nfib;Ppargc1a;Zbtb18;Zfpm2;Nsd1;Dhx9;Med14;Ep300;Nr1d1;Kmt2d;Mkl2;Trrap;Crym;Cbfa2t2;Rere;Sox11;Ncoa6;Runx1t1"
"CC"	"GO:0019866"	"organelle inner membrane"	425	0.284444817412694	1.50844940870258	9.77421561919656e-05	0.00315046073248852	0.00247306251008975	4589	c("tags=40%", "list=31%", "signal=28%")	"Bdnf;Bok;Cox6a1;Ndufb10;P2rx4;Endog;Slc25a1;mt-Nd4l;Smdt1;mt-Atp6;mt-Atp8;Bckdhb;Atp5a1;Timm23;Atp5g3;Mpst;Slc25a10;Cox7a1;mt-Co3;Pam16;mt-Co2;Prodh;Ppif;Atp5b;Ndufs7;Ndufs2;Ndufaf3;Hccs;Gpam;P2rx3;Uqcrc1;AA467197;Sirt5;Spns1;Rhot2;mt-Co1;Atp5g2;Cyb5r3;Tmem201;Marc2;Ppox;Immt;Cox6a2;P2rx6;Cpt1a;Sfxn5;Slc25a39;Phb;Mpv17l2;Slc25a4;Atp5d;Minos1;Spg7;Cyc1;Ndufb9;Fahd1;Ndufa10;Cpt2;Afg3l1;Sirt3;Cox4i2;Polg;Cox4i1;Romo1;Slc25a28;Apoo;Gstk1;Trap1;Slc27a1;Vdac2;Slc1a3;Tomm40;Vdac3;Timm21;Ucp2;Gcdh;Ndufc2;Efhd1;Acadvl;Tufm;Hsd17b10;Shmt2;Crat;Coq5;Smim20;Letm1;Sdhc;Atad3a;Abcb8;Mdh2;Ldhd;mt-Nd3;Lgals3;Bcl2l1;Slc25a37;Cnp;Ndufb8;Tst;Suclg1;Lyn;Phb2;Slc25a33;Aifm3;Immp2l;Ndufv1;Timm50;Ndufa9;Acat1;Lemd2;Pisd;Fdxr;Oxa1l;Acaa2;Coq8b;Neu4;Tmem120b;Mtg2;Coq9;Eci1;Uqcc3;Pcx;Terb1;Hmgcs2;P2rx1;Dnajc11;Fdx1;Capn10;Ucp3;Mpv17;Hadha;Slc25a19;Aldh18a1;Pink1;Mtx1;Park7;Ndufa13;Cyp27a1;mt-Cytb;Sco1;Bdh1;Tyms;Hadh;Apool;Ndufs3;Cps1;Foxred1;Ndufb2;Timm10b;Sdhb;Slc25a13;Ndufa4l2;Kcnh1;Tmpo;Idh2;Letmd1;Mpc2;Sdha;Sqor;Glud1;Etfdh;P2rx7;Src;Sfxn1;Atp5j;Slc25a11;Coq6;Slc3a1;Grpel1;Abca8b;Ociad2;Mtg1"
"BP"	"GO:0032787"	"monocarboxylic acid metabolic process"	406	0.288318705850256	1.52223612428455	9.78282136568186e-05	0.00315046073248852	0.00247306251008975	3915	c("tags=34%", "list=27%", "signal=25%")	"Gad1;Sphk1;Mthfd1l;Mif;Hao1;Edn1;Acaa1b;Cyp4f14;Akt2;Ptgs2;Sesn2;Erfe;Mid1ip1;Acsbg1;Eif6;Cyp26b1;Acss1;Asrgl1;Lypla2;Pfkm;Aldh1a1;Hkdc1;As3mt;Pgd;Nr1h2;Aspg;Fam213b;Pam;Kyat1;Hagh;Aldoc;Hacl1;Esrrb;Eno4;Srebf1;Eif2ak3;Pgam1;Gpam;Ehhadh;Daglb;Lipe;Abhd3;Mecr;Phgdh;Cd36;Prkab1;Acot11;Acaa1a;Cpt1a;Hk3;Phyh;Pgk1;Tnfrsf1a;Sirt6;Decr1;Haghl;Nucb2;Ptgis;Acsl6;Cyp39a1;Cpt2;Ptgr2;Por;Abat;Akt1;Eci2;Hibch;Ido1;Hsd17b4;Galk1;Mcat;Slc27a1;Slc1a3;Adh1;Brca1;Gcdh;Acadvl;Pkm;Akr1a1;Grhpr;Elovl7;Crat;Acadl;Etfa;Akr1c18;Lpin3;Adipor1;Hk1;Ldhd;Dlat;Cyp2j6;Ppard;Myc;Plin5;Eno3;Cpt1c;Abhd16a;Hdac4;Jmjd8;Acad11;Alox5;Lonp2;Slc27a6;Gale;Actn3;Acat1;C3;Aldoa;Idua;Ephx2;Acaa2;Acadm;Fads2;Eci1;Acot1;Pcx;Fads1;Bpgm;Cd74;Acot7;Slc27a4;Ucp3;Ivd;Dgat1;Hadha;Crot;Btd;Mlycd;Apoa2;Elovl5;Park7;Tysnd1;Ugt1a7c;Galt;Asns;Auh;Hadh"
"BP"	"GO:0046034"	"ATP metabolic process"	209	0.346796396231399	1.70008513246898	9.81335008145081e-05	0.00315046073248852	0.00247306251008975	3165	c("tags=32%", "list=22%", "signal=26%")	"Adcyap1;Bdnf;Mif;Cox6a1;Chchd10;Enpp1;Eif6;mt-Nd4l;mt-Atp6;Cdk1;mt-Atp8;Atp5a1;Pfkm;Atp5g3;Hkdc1;Cox7a1;mt-Co3;mt-Co2;Ampd2;Aldoc;Ppif;Atp5b;Esrrb;Eno4;Ndufs2;Pgam1;Uqcrc1;mt-Co1;Atp5g2;Cox6a2;Hk3;Pgk1;Atp5d;Sirt6;Entpd1;Taz;Cyc1;Ndufb9;Ndufa10;Tgfb1;Cox4i2;Galk1;Cox4i1;Pde12;Tspo;Ndufc2;Pkm;Tefm;Bad;Shmt2;Nmnat1;Sdhc;Hk1;Ldhd;Myc;Bcl2l1;Ndufb8;Eno3;Hdac4;Nipsnap2;Slc25a33;Jmjd8;Ndufv1;Atp1a2;Gale;Actn3;Aldoa"
"BP"	"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	231	0.336004844522846	1.66828615841468	9.82125319190729e-05	0.00315046073248852	0.00247306251008975	3899	c("tags=37%", "list=27%", "signal=27%")	"Adcyap1;Bdnf;Mif;Cox6a1;Chchd10;Enpp1;Nme2;Eif6;mt-Nd4l;mt-Atp6;Cdk1;mt-Atp8;Atp5a1;Pfkm;Atp5g3;Hkdc1;Cox7a1;mt-Co3;mt-Co2;Ampd2;Aldoc;Ppif;Atp5b;Esrrb;Eno4;Ndufs2;Pgam1;Uqcrc1;mt-Co1;Atp5g2;Cox6a2;Hk3;Pgk1;Atp5d;Sirt6;Entpd1;Taz;Cyc1;Ndufb9;Ndufa10;Tgfb1;Cox4i2;Galk1;Cox4i1;Pde12;Tspo;Impdh1;Ndufc2;Pkm;Tefm;Bad;Shmt2;Nmnat1;Sdhc;Hk1;Ldhd;Myc;Bcl2l1;Ndufb8;Eno3;Hdac4;Nipsnap2;Slc25a33;Jmjd8;Ndufv1;Efl1;Atp1a2;Gale;Actn3;Aldoa;Gphn;Mocs1;Coq9;Nme4;Uqcc3;Bpgm;Pink1;Nme1;Park7;Cycs;Gadd45gip1;mt-Cytb;Galt;Kif5c;Ak1"
"CC"	"GO:0030141"	"secretory granule"	253	0.329316608179828	1.65310960321541	9.82743032351901e-05	0.00315046073248852	0.00247306251008975	2669	c("tags=28%", "list=18%", "signal=23%")	"Scg2;Bdnf;Vgf;Crhbp;Chga;Gkn1;Syt2;Serpine1;Edn1;Pcsk1n;Akt2;Nppc;Camp;Ltf;Chgb;Msn;Cbarp;Elane;Ppfia3;Rph3a;Col1a1;Bsg;Drd2;Slc18a2;Car4;Myo5c;Prtn3;Pam;Ngp;Ece1;Sparc;Syt5;Mpo;Catsper3;Vegfa;Snapin;Treml1;Srgn;Cpe;Smpd1;Pla1a;Pomc;Tmed2;Rab13;Stx4a;Cd38;Loxl1;Clip2;Lyz2;Pcsk4;Rab4b;Tgfb2;Pf4;Ptprn;Tgfb1;Hexa;Gh;Vps33b;Aqp1;Vdac2;Lyzl4;Spaca9;Stxbp3;Gars;Anxa3;Ift88;F5;Ncf2;Ebag9;Rab26"
"BP"	"GO:0009123"	"nucleoside monophosphate metabolic process"	247	0.335969711752102	1.68164674329812	9.8322616168171e-05	0.00315046073248852	0.00247306251008975	3165	c("tags=31%", "list=22%", "signal=25%")	"Adcyap1;Bdnf;Adssl1;Mif;Cox6a1;Chchd10;Enpp1;Eif6;mt-Nd4l;mt-Atp6;Cdk1;mt-Atp8;Atp5a1;Pfkm;Atp5g3;Hkdc1;Cox7a1;Nt5c1a;mt-Co3;mt-Co2;Ampd2;Aldoc;Ppif;Atp5b;Esrrb;Nt5m;Eno4;Ndufs2;Uck2;Pgam1;Uqcrc1;mt-Co1;Atp5g2;Cox6a2;Hk3;Pgk1;Atp5d;Sirt6;Aprt;Adsl;Entpd1;Taz;Cyc1;Nudt9;Ndufb9;Ndufa10;Tgfb1;Cox4i2;Atic;Galk1;Cox4i1;Pde12;Tspo;Impdh1;Gart;Ndufc2;Pkm;Tefm;Bad;Shmt2;Nmnat1;Sdhc;Hk1;Ldhd;Myc;Bcl2l1;Ndufb8;Eno3;Hdac4;Nipsnap2;Slc25a33;Jmjd8;Ndufv1;Atp1a2;Gale;Actn3;Aldoa"
